proposal_id,proposal_text,creation_datetime,nb_entailed_proposals,nb_contradictory_proposals,nb_votes_for,nb_votes_mixed,nb_votes_against,nb_args_for,nb_args_against,controversiality_nli,controversiality_votes,controversiality_args
589,"Protection du vote. Inscrire dans le marbre le fait qu'une élection, ou consultation du peuple, doit se faire de la manière traditionnelle, avec des bulletins de papier, un dépouillement sous surveillance etc.


 


 

Éléments de contexte
Explication de l'article :
le vote ""numérique"" ouvre la voie à de trop grands danger! Transparence impossible, risque 0 de piratage invenvisageable, etc",2015-10-13 20:35:23,16,4,6.0,2.0,3.0,1.0,4.0,-1.0,-1.0,-1.0
585,"Habilitation des agents de l'ARCEP à communiquer à la CNIL toute violation de la loi informatique et libertés. Dans l'exercice de leurs missions, les agents de l'ARCEP sont habilités à constater les infractions et manquements à la loi n° 78-17 du 6 janvier 1978 relative à l'informatique, aux fichiers et aux libertés et peuvent communiquer ces constatations à la Commission nationale de l'informatique et des libertés. 

Éléments de contexte
Explication de l'article :
Encourager les agents de l’ARCEP à communiquer à la CNIL toute violation de la loi informatique et libertés



Depuis la loi consommation (dite loi Hamon), les agents de l’Autorité de la concurrence sont habilités à communiquer à la CNIL toute infraction à la loi informatique dont ils auraient connaissance (Article L141-1 Code de la consommation).


Il est proposé qu’une obligation similaire soit instaurée pour les agents de l’ARCEP dans le cadre d’une enquête sur la neutralité du net. Cette mesure permettrait alors de mutualiser les forces tout en renforçant la lutte contre les infractions au cadre règlementaire lié à la protection des données personnelles.",2015-10-13 18:51:35,92,2,58.0,0.0,0.0,1.0,0.0,0.03225806451612903,0.01694915254237288,-1.0
582,"Indicateur de la menace pesant sur les actifs numériques français. Mettre en œuvre un indicateur gradué et actualisé, défissant à un instant T, le niveau de menace pesant sur les actifs numériques de la France (sites institutionnelles/collectivités, sites privées).

Éléments de contexte
Explication de l'article :
La mise en place d'un indicateur national pemettrait, tant pour les institutions que les entreprises privées, d'une part de sensibiliser et de prévenir les cyberattaques et d'autres part de corréler attaques perçues et niveau de risques.


L'indicateur serait gradué (par exemple de 1 à 4) et actualisé régulièrement par les services de l'Etat compétent en Sécurité des Systèmes d'Informations civl et/ou non-civil (ANSSI/Cert-A, SGDN, ...).",2015-10-13 17:17:58,10,0,4.0,3.0,0.0,1.0,0.0,-1.0,-1.0,-1.0
576,"Harcèlement en Ligne, droit à une liste de rejet.. Création d'une liste de rejet pour ses e-mails en ajoutant l'adresse IP d'un harceleur. Création d'un organisme qui pourra étudier une demande qui empêcherait le harceleur de rechercher votre Nom Prénom dans Google.

Éléments de contexte
Explication de l'article :
Objectif : Pouvoir supprimer efficacement une présence de harcèlement ""néfaste"" pour soi sur internet en créant une liste de rejet d'adresses IP, notamment pour les e-mails. Pouvoir faire une demande auprès d'un organisme pour lui interdire de pouvoir rechercher notre Nom Prénom dans Google en cas d'harcèlement plus grave.


Explication :




Le harcèlement est le fait de tenir des propos répétés ayant pour but ou effet une dégradation des conditions de vie de la victime. Cela se traduit par une altération de la santé physique ou mentale de la personne harcelée.


C'est la fréquence des propos et leur teneur insultante, obscène ou menaçante qui constitue le harcèlement.


Un seul propos insultant est un délit d'injure, des propos insultants répétés plusieurs fois peuvent être considérés comme du harcèlement, plus sévèrement puni.


Le harcèlement en ligne est un harcèlement s'effectuant via internet (sur un réseau social, un forum, un jeu vidéo multijoueurs...).


Les propos en cause peuvent être des commentaires d'internautes, des vidéos, des montages d'images, des messages sur des forums...


Le harcèlement en ligne est puni que les échanges soient publics (sur un forum par exemple) ou privés (entre ""amis"" sur un réseau social).



Le harcèlement a plusieurs facettes et peut aussi ne pas être insultant, obscène ou menaçant; mais toujours quotidien et inquiétant pour la personne qui le subit. Aller vérifier ses e-mails peut devenir une épreuve, surtout quand le harceleur a la possibilité de se créer de nouvelles adresses e-mails très facilement et en grandes quantités. À l'heure actuelle il n'y a pas de solutions à part espérer que la personne cesse son harcèlement.


Exemple : Si vous avez une activité professionnelle qui nécessite une présence en ligne de votre nom, prénom, mail et téléphone forte, voir obligatoire; vous n'avez pas toujours les moyens d'échapper à la ""traque"" d'un harceleur. En ajoutant son IP à une liste de rejet pour vos e-mails, le harcèlement prendrait fin immédiatement, avant même que la situation ne s'aggrave au fil des années. L'empêcher de chercher plus d'informations sur vous serait aussi un moyen de stopper une souffrance psychologique sur le long terme au harceleur et de l'aider à passer à autre chose, et de l'empêcher d'acquérir plus d'informations à votre sujet.",2015-10-13 12:44:22,37,0,2.0,0.0,0.0,0.0,0.0,0.02631578947368421,-1.0,-1.0
566,"Ouverture de la CNIL à la société civile. L'art. 13 de la Loi n° 78-17 du 6 janvier 1978 relative à l'informatique, aux fichiers et aux libertés est ainsi modifié:


- L'expression ""composée de 17 membres"" est remplacée par ""19 membres"".


- l'alinéa 5 est supprimé.


- l'alinéa 8 est remplacé par ""Elle comprend le Défenseur des droits ou son représentant"".


- il est inséré un alinéa 9 : ""Deux représentants d'associations oeuvrant dans le domaine de la protection du droit à la vie privée et des données personnelles"" ainsi qu' ""un représentant d'association reconnue d'utilité publique oeuvrant dans le domaine de la protection des droits de l'homme"". Ces représentants sont nommés par commissions parlementaires.


- après ""règlement intérieur"", il est ajouté ""rendu public et mis en ligne sur son site"".


- Il est ajouté un alinéa selon lequel ""Les pages mises en ligne par la Commission utilisent un URL fixe dans un souci d'archivage et de transparence"".


L'alinéa 2 de l'art. 15 est supprimé.


 


 



 


 


 

Éléments de contexte
Explication de l'article :
Il s'agit de profiter de la réforme proposée ici par le gouvernement de certains aspects de la loi de 78 pour revoir la composition de la CNIL, préciser la nature publique et mise en ligne de son règlement intérieur, et ajouter l'exigence d'utilisation d'URL fixes pour les pages mises en ligne par la CNIL (son site est notoirement non-fiable à cet égard, ce qui est paradoxal pour un organisme de cette nature).


La présence de conseillers à la Cour des comptes dans la CNIL (alors qu'il y a déjà des membres du Conseil d'Etat & de la Cour de cassation) est difficilement compréhensible.


Il vaudrait mieux, au contraire, intégrer de plein droit le Défenseur des droits, qui pour l'instant n'a qu'une voix ""consultative"".


Ainsi, bien sûr, que des représentants d'associations, liées à ces questions (il est important d'avoir un représentant d'une association oeuvrant dans le domaine plus général, et pas spécifiquement informatique, des droits de l'homme, afin de favoriser la réflexion éthique que la CNIL devrait engager si la proposition de loi présentée ici (article sur les missions de la CNIL) est retenue), nommés par des commissions parlementaires (ce qui semble plus démocratique que les nominations par les présidents d'Assemblée/Sénat).


L'équilibre entre représentants d'associations et personnalités qualifiées serait peut-être à révoir, mais ces dernières ne sauraient en aucun cas remplacer les premiers.


La suppression de l'al. 2 de l'art 15 (""En cas de partage égal des voix, la voix du président est prépondérante."") s'explique par la composition impaire de la CNIL, ce qui d'ailleurs enlève cette prépondérance peu démocratique du président sur le reste de la commission (qui, en acceptant la présence de 3 représentants d'associations, demeure très fortement imprégnée par la culture administrative via les nombreux conseillers d'Etat, etc.).",2015-10-12 20:03:02,120,4,8.0,1.0,0.0,0.0,0.0,0.04132231404958678,-1.0,-1.0
565,"Interdire la biométrie de confort & protéger les enfants contre tt dispositif biométrique. Article 1er


Après le II de l’article 25 de la loi n° 78-17 du 6 janvier 1978 relative à l’informatique, aux fichiers et aux libertés, il est inséré un II bis ainsi rédigé :


« II bis. – Pour l’application du 8° du I [= les dispositifs biométriques], ne peuvent être autorisés que les traitements dont la finalité est la protection de l’intégrité physique des personnes, la protection des biens ou la protection d’informations dont la divulgation, le détournement ou la destruction porterait un préjudice grave et irréversible et qui répondent à une nécessité excédant l’intérêt propre de l’organisme les mettant en œuvre. »


II ter. - Pour l'application du 8° du I, ne peuvent être autorisés, lorsqu'il s'agit de mineurs, que les seuls traitements nécessaires au contrôle aux frontières.


Article 2 (nouveau)


Les responsables de traitements de données à caractère personnel dont la mise en œuvre est régulièrement intervenue avant l’entrée en vigueur de la présente loi disposent, à compter de cette date, d’un délai d'un an pour mettre leurs traitements en conformité avec les dispositions de la loi n° 78-17 du 6 janvier 1978 relative à l’informatique, aux fichiers et aux libertés, dans leur rédaction issue de la présente loi.


Les dispositions de la loi n° 78-17 du 6 janvier 1978 précitée, dans sa rédaction antérieure à la présente loi, demeurent applicables aux traitements qui y étaient soumis jusqu’à ce qu’ils aient été mis en conformité avec les dispositions de la loi n° 78-17 du 6 janvier 1978 précitée, dans leur rédaction issue de la présente loi, et, au plus tard, jusqu’à l’expiration du délai de trois ans prévu au premier alinéa du présent article.

Éléments de contexte
Explication de l'article :
Il s'agit de profiter de cette loi pour intégrer la proposition de loi de G. Gorce (cf. source), qui semble être passée à la trappe du calendrier parlementaire.


Cette proposition vise en clair à interdire ce que la CNIL qualifie de ""biométrie de confort"", dont en particulier les dispositifs de reconnaissance du contour de la main dans les cantines scolaires - dispositifs que la CNIL a longtemps admise elle-même, faisant ainsi le jeu d'une acculturation ""dès le plus jeune âge"" aux techniques de contrôle biométrique, suivant ainsi parfaitement la stratégie commerciale préconisée par le lobby du GIXEL dans son très célèbre Livre blanc sur la question.


La proposition de G. Gorce est toutefois insuffisante. Outre le délai de 3 ans bcp trop large pour enlever ces dispositifs coûteux, inutiles mais dangereux, elle ne peut garantir l'usage de biométrie de confort en milieu scolaire - bien que cet objectif soit visé, comme les débats parlementaires l'établissent - ... puisqu'il suffirait qu'un établissement scolaire prétende que l'intégrité physique des élèves est en jeu. Or, il est inacceptable - que ce soit sur un plan strictement budgétaire ou plus largement social & éthique, de prétendre garantir cette intégrité par de coûteux dispositifs, qui seraient avantageusement remplacés par davantage d'auxiliaires de vie scolaire (AVS).


Dès lors, il faut ajouter un alinéa (le II ter) garantissant que les mineurs ne sauraient être exposés à aucun dispositif de contrôle biométrique sous quelque forme que ce soit, et quel qu'en soit le contexte, à l'exception des passeports (on aimerait se passer de cette exception, mais cela exigerait de modifier le règlement de l'UE de 2004 sur les documents de voyage).",2015-10-12 19:35:44,75,1,12.0,2.0,2.0,2.0,1.0,0.02631578947368421,0.3333333333333333,-1.0
563,"Les applications des services publics doivent être également accessibles par une plateforme commercialement neutre. Tout service public publiant une application à destination des usagers se doit de la rendre disponible et utilisable indépendamment des plateformes contrôlées par des acteurs privés et commerciaux, soit qu'elles facturent leur service, soit qu'elles exploitent les données de leurs utilisateurs. 

 
Éléments de contexte
Explication de l'article :
Un grand nombre de services publics ne rendent leurs applications pour mobile accessibles qu'au travers du playstore de google et de l'Appstore d'Apple.




Ces plateformes impliquent que leurs utilisateurs s'inscrivent chez ces acteurs commerciaux, reçoivent leurs sollicitations commerciales, leurs cèdent leurs données personnelles pour une utilisation qui risque fort d'être illégale au regard du droit européen.




Les services publics ne respectent pas leur devoir de neutralité en faisant la promotion de ces services commerciaux et en liant le service public rendu avec l'adhésion avec un service commercial.




Les usagers qui ne veulent pas devenir clients de Google et Apple ne peuvent dès lors pas bénéficier des applications.





----------------

Sur la légalité de l'utilisation des données, l'équivalent de la CNIL en Belgique a déjà établi que Facebook ne respectait pas le droit européen, on peut raisonnablement supposer que Google et Apple ne font pas mieux.
Facebook ne respecte pas le droit européen, on peut donc craindre la même chose de Google et Apple : http://www.zdnet.fr/actualites/vie-privee-facebook-bafoue-les-legislations-europeennes-39819432.htm







Par ailleurs, le Safe harbor vient d'être invalidé par la CJUE, lier un service public à un service commercial des GAFAM semble donc mal venu : http://www.lemonde.fr/pixels/article/2015/10/06/la-justice-europeenne-invalide-le-tres-controverse-accord-safe-harbor-sur-les-donnees-personnelles_4783262_4408996.html",2015-10-12 17:08:22,74,18,25.0,0.0,1.0,0.0,1.0,0.25333333333333335,0.07692307692307693,-1.0
562,"Confier la réflexion éthique sur les impacts du numérique à une instance spécifique. La CNIL est aujourd'hui reconnue comme un acteur indispensable dans la protection des libertés et données personnelles. Inria s’interroge toutefois sur l’opportunité de confier la réflexion éthique sur l’ensemble des impacts du numérique à une instance dont l’objectif est plutôt la régulation, et considère que la mise en place d’une instance similaire au CCNE pour les sciences de la vie et de la santé est une voie qui devrait être étudiée.
Dans ce cadre, nous nous associons tout à fait aux propositions faites par Max Dauchet, président de la CERNA (Commission de réflexion sur l’Ethique de la Recherche en sciences et technologies du Numérique de l'alliance Allistene)

Éléments de contexte
Explication de l'article :",2015-10-12 16:35:56,100,2,120.0,13.0,6.0,1.0,3.0,0.0297029702970297,0.14925373134328357,-1.0
561,"Doter la France d'une représentation structurée et officielle dans la gouvernance de l'Internet. La Gouvernance de l’Internet est devenue un élément essentiel de l’évolution des réseaux numériques et de leurs usages. Depuis 2006, à la suite au Sommet Mondial sur la Société de l’Information, la conférence Internet Governance Forum - IGF (http://www.intgovforum.org/cms/aboutigf) est organisée annuellement. Sous la conduite des Nations Unies, l’IGF permet aux acteurs de l'Internet d'échanger sur les questions d'importance pour le déploiement de l'Internet. Des versions régionales de ces conférences ont été organisées à travers le monde.

 

La France se doit de disposer d’une représentation structurée et officielle au sein de ces organisations qui dessinent la mise en place mondiale de l’Internet. Pour donner force au positionnement français, il est indispensable d’associer le gouvernement, les opérateurs, les entreprises, le monde académique et la société civile pour présenter une position unique plutôt que des contributions isolées.

 

Inria a été impliqué dans le développement technique de l’internet depuis plusieurs décennies, au niveau de l’IETF (Internet Engineering Task Force) et du W3C (World Wide Web Consortium). Cette implication permet de mesurer la nécessité de contribuer techniquement avec une vision opérationnelle et politique. Inria est prêt à participer à l'effort national qui permettra à la France de prendre toute sa place dans la construction de l'Internet de demain.
Éléments de contexte
Explication de l'article :",2015-10-12 16:27:19,60,2,200.0,5.0,2.0,0.0,0.0,0.04918032786885246,0.038834951456310676,-1.0
535,"Simplifier l'exercice des droits des consommateurs par l'utilisation des moyens de communication électroniques. I. Le chapitre VII du titre Ier du livre Ier du code de la consommation est modifié comme suit :


1° Après l’article L. 117-1 est inséré l’article L. 117-2, ainsi rédigé :



« Art. L. 117-2 - Le fabricant, le producteur ou le distributeur d'un bien commercialisé en France, qui en a les moyens, transmet au consommateur qui en fait la demande une copie électronique, en langage clair, de l'ensemble des informations dont il dispose portant sur un des éléments mentionnés dans l'article L. 117-1 du Code de la Consommation et sous les conditions mentionnés dans l'article L. 117-1.»


Éléments de contexte
Explication de l'article :
Cet article aurait pour but de moderniser les moyens de transmission
des informations demandés par les consommateurs par l'utilisation des moyens de communication électroniques afin de simplifier les démarches dans ce domaine.",2015-10-11 13:53:02,79,2,9.0,0.0,0.0,0.0,0.0,0.0375,-1.0,-1.0
533,"Création du compte individuel de données. Sur la base du volontariat, il est créé pour chaque citoyen un compte individuel de données.


Les parents ou personnes exerçant l'autorité parentale ont ce droit pour leurs enfants mineurs.


Fonctionnant sur la base d'un coffre-fort électronique, ce compte rassemble toutes les informations et tous les documents validés par son titulaire.


Il peut être alimenté :


- par dépôt volontaire ;


- par réception de documents depuis des entreprises, organismes ou institutions préalablement validés.


Les titulaires ont la possibilité de satisfaire aux démarches des organsimes et institutions publics en rassemblant les informations ou documents nécessaires qui seront transmis à partir de ce compte.


Sous réserve de leur authenticité, les organismes et institutions publics ont l'obligation d'accépter les informations et documents émis par ce compte dans le cadre d'une démarche entreprise par le titulaire.


Les organsimes publics, dans leur rôle d'employeur, ont l'obligation d'utiliser ce compte pour leurs agents en y reversant les documents les concernants (carrière, rémunération, formation, notation).


Les titulaires ont la possibilité de mettre à disposition de destinataires identifiés et authentifiés des données et documents de leur choix pour un démarche volontaire.


Les titulaires peuvent choisir le ou les destinataires des données et documents de leur compte à leur décès.


 

Éléments de contexte
Explication de l'article :
L'objectif est de rassembler dans un ""coffre-fort électronique"" toutes les informations et les documents concernant le titulaire.


Les données, toujours accessibles,
sont ainsi conservées en sécurité et sur le long terme.


Elles peuvent être de plusieurs natures :


- personnelle : acte de naissance, acte(s) de de mariage et/ou de PACS, acte(s) de divorice et/ou de rupture de PACS, CNI, livret de famille, permis de conduire, carte d'électeur ;


- professionnelle : CV, diplômes, attestations de formations, contrats de travail, bulletins de salaire, relevés Pole emploi, documents liés à la carrière, relevés assurance vieillesse ;


-
privée : contrats et relevés de
comptes bancaires et d'assurances, contrats, factures et
garanties des produits et services divers ;


- santé :
attestations Sécurité Sociale, contrats et relevés de mutuelle, suivi médical (ordonnances, traitements, compte-rendu d'opérations) ;


- voiture : factures d'achat et d'entretien, contrôle technique, amendes,
points sur le permis ;


- logement : appartement(s) et/ maison(s) achetées et/ou louées, impôts locaux et fonciers, contrats et relevés d'assurances, factures d'entretien, contrats (énergie, fluide, entretien, chauffage, multimedia) ;


- impôts (revenus, locaux, fonciers, professionnels, ISF...) : déclaration et avis ;


- multimedia : contrats et factures des produits, matériels et services, garanties.


Un processus permet de sectionner et transmettre les informations et documents que le titlaire souhaite envoyer dans le cadre d'une démarche pré-enregistrée (renouvellement CNI par exemple) ou volontaire (postuler à un emploi, demander un crédit...). Le destinataire reçoit un avis de mise à disposition qui lui permet de télécharger les informations et documents choisis par le titulaire.",2015-10-11 13:26:18,74,3,3.0,0.0,1.0,0.0,0.0,0.05333333333333334,-1.0,-1.0
532,"Accès aux données permettant au citoyen de se responsabiliser dans son statut de consommateur. L'objectif est de faciliter l'accès, notamment en le rendant gratuit et simple, aux données permettant aux citoyens de se responsabiliser lors de leurs actes d'achats ou de consommation courante.


Elles concernent à la fois le matériel et l'immatériel.


Sans être exhaustif, sont concernés par ces données :


- la composition des produits (alimentaires, cosmétiques, pharmaceutiques) et de leurs emballages ;


- le lieu de provenance, de conception, de fabrication, de transformation et de stockage des produits et de leurs emballages ;


- le lieu de conception et de production des services ;


- les entreprises concernées dans ces processus (en incluant leurs statuts, chiffres, publications, liens capitalistiques) ;


- les audiences (télévisuelles, audiovisuelles, cinématographiques), indices de popularité et classements (entreprises, marques, produits).

Éléments de contexte
Explication de l'article :
L'objectif est d'universaliser l'accès aux données permettant au consommateur d'être acteur de sa consommation.


En sachant qui, comment et dans quelles conditions sont élaborés les produits et services auxquels il a accès, le consommateur peut ainsi faire son choix en toute connaissance.",2015-10-11 12:20:06,62,14,5.0,1.0,0.0,0.0,2.0,0.23809523809523808,-1.0,-1.0
526,"Référentiel Général d'Interopérabilité (RGI). Application stricte du RGI afin de faciliter la communication et la portabilité des données.

Éléments de contexte
Explication de l'article :
Certains formats de fichiers sont standardisés (ISO), et le RGI préconise l'utilisation de certains, afin que chaque personne aie le même rendu et la même facilité d'utilisation, quels que soient la plateforme et les moyens utilisés. Ainsi, dans les ministères, écoles et autres ""administrations"", il n'est pas rare d'obtenir des fichiers illisibles et/ou non conformes, ce qui rend plus difficile
 l'utilisation des documents. En théorie, le RGI est obligatoire, en pratique il est très rarement respecté.


Un exemple: pour obtenir sa carte grise, le fichier pdf ne s'ouvre ""qu'avec adobe reader"", à l'exclusion de tout autre lecteur : https://www.formulaires.modernisation.gouv.fr/gf/showFormulaireSignaletiqueConsulter.do?numCerfa=13754



Le site internet du RGI : https://references.modernisation.gouv.fr/sites/default/files/RGI_Version1%200.pdf



L'article Wikipedia : https://fr.wikipedia.org/wiki/R%C3%A9f%C3%A9rentiel_g%C3%A9n%C3%A9ral_d'interop%C3%A9rabilit%C3%A9",2015-10-10 22:10:49,57,2,9.0,0.0,0.0,1.0,0.0,0.05172413793103448,-1.0,-1.0
521,"Politique publicitaire et editoriale des sites. Une plateforme internet devra presenter obligatoirement dans ses mentions legales sa politique publicitaire, differencier clairement ses contenus editoriaux , des publicités ou publiredactions.

Éléments de contexte
Explication de l'article :
Si dans le cadre des informations santé certifiées par HON.CH, la politique publicitaire des sites doit etre presente, cette mesure devrait faire partie des mentions legales obligatoires de toutes les plateformes






extrait :



Honnêteté dans la publicité et la politique éditoriale



Séparer la politique publicitaire de la politique éditoriale

> version complète


Si la publicité est une source de revenu du site, cela sera clairement indiqué comme tel. Le propriétaire du site fournira une brève description de la règle publicitaire adoptée. Tout apport promotionnel ou publicitaire sera présenté à l'utilisateur de façon claire afin de le différencier de l'apport uniquement créé par l'institution gérant le site.
source HON.CH - au 10 oct 2015
https://www.hon.ch/HONcode/French/",2015-10-10 17:56:48,29,0,8.0,0.0,0.0,0.0,0.0,0.03333333333333333,-1.0,-1.0
519,"Gestion des images/ Clouds & révision de la norme ISSN élargie aux oeuvres visuelles. Afin de renforcer la veracité de l'information, reduire les oeuvres orphelines, permettre le suivi authentifié des images,  ou creer un droit de la personnalité (art 16)
- La revision de la norme ISO 3297:2007 pourrait comprendre, ou etre etendue aux clouds et oeuvres visuelles (photo, illustration).
- Encourager l'utilisation d'un permalien pour partager ses images. 
 

Éléments de contexte
Explication de l'article :
Gestion et suivi des images face à la transition numérique

Révision de la norme ISSN élargie aux oeuvres visuelles 



Cloud gouvernemental / presse / personnel


En lieu et place de télécharger les images sur diffèrents supports, nous pourrions les conserver dans des clouds et ne proposer que l'affichage au travers une url permanente pour chaque image.
Exemple Qrcode : http://images.maltese.fr/?v=cYx9R.png


inserée dans la proposition : https://www.republique-numerique.fr/consultations/projet-de-loi-numerique/consultation/consultation/opinions/section-1-ouverture-des-donnees-publiques-1/le-citoyen-et-l-image-a-l-ere-du-numerique-statut-unique-du-photographe

Ce système ( mis en place depuis 2007 sur mon forum Pixelartese.com) a pour avantage


- d'identifier l'auteur, la source, la date de parution


- réduire les coûts, capacités serveurs, consommation énergetique.


- offre des statistiques,


- renforce les accés, sécurisations et préservations 
des données


- pourrait en développant plus encore le modele devenir un protocole de gestion pour les diffusions des images sur internet.


Si ce type de service est proposé par des hébergeurs d'images gratuitement,certains ont disparu et avec eux des milliers d'images.



Le rôle et les usages des données




L’ISSN (International Standard Serial Number) identifie toutes les ressources continues, quel que soit leur support, imprimé ou électronique


Dans beaucoup de pays, l’ISSN est obligatoire pour toutes les publications soumises au dépôt légal.

L’attribution d’un ISSN est gratuite. 

sources : http://www.issn.org/fr/comprendre-lissn/quest-ce-que-lissn/



Afin de promouvoir un dialogue interprofessionnel, la révision de la norme qui régit l’ISSN (ISO 3297) prochainement pourrait être élargie aux oeuvres visuelles et un code fixé. (+ infos)


Un espace personnel identifié ISSN afin que chacun puisse disposer de ses oeuvres.. (Cf art 16 Loi Numerique)


Les données ne sont plus centralisées mais géocalisées, l'auteur en conserve et en assure lui même sa gestion (parution, diffusion, suppression).


Webmarketing / Leads - Le rôle et les usages, 
l'offre et la véracité des oeuvres visuelles et des informations y sont renforcées


L'absence de crédit photo ou la manipulation par l'image au travers l'histoire ont toujours existé, elles peuvent porter un préjudice économique, financier et politique, à l'heure ou l'intox fait rage, plus que jamais d'actualités.


L’authentification et gestion des images seront incontournables demain avec la bio impression 3D.






texte officiel


L'ISO 3297:2007
Information et documentation -- Numéro international normalisé des publications en série (ISSN)






L'ISO 3297:2007 définit et encourage l'emploi d'un code normalisé (ISSN), destiné à l'identification unique des publications en série et des autres ressources continues.


Chaque Numéro international normalisé des publications en série (ISSN) est l'identifiant unique d'une publication en série ou d'une autre ressource continue sur un support déterminé. L'ISO 3297:2007 décrit aussi un mécanisme, l' «ISSN de liaison (ISSN-L)», qui permet de rassembler et de lier les versions sur des supports différents d'une même ressource continue.


L'ISSN s'applique aux publications en série et aux autres ressources continues, qu'elles soient passées, présentes ou à paraître dans un avenir prévisible, quel que soit leur support de publication ou de production.


Les monographies, les enregistrements sonores et visuels, les publications de musique imprimée, les œuvres audiovisuelles et les œuvres musicales ont leurs propres systèmes de numérotation et ne sont donc pas explicitement concernés par l'ISO 3297:2007. Ces documents peuvent porter un ISSN en complément de leurs propres numéros normalisés lorsqu'ils font partie d'une publication en série ou d'une ressource continue.


Des recommandations plus détaillées sont fournies dans le manuel de l'ISSN, disponible auprès de l'autorité d'enregistrement de l'ISO 3297:2007.

source : http://www.iso.org/iso/fr/catalogue_detail?csnumber=39601",2015-10-10 17:22:58,45,2,7.0,1.0,0.0,1.0,1.0,0.06521739130434782,-1.0,-1.0
517,"Article 1. Nul n'est obligé d'avoir des données nominatives.

Éléments de contexte
Explication de l'article :
Il ne faut pas oublier que le numérique permet de dissocier l'authentification (c'est à dire avoir le droit de...) avec l'identification. L'identification
est la simplicité et a toujours été une atteinte à la république et la démocratie. C'est pour cela qu'il n'y a pas de code bancaire quand vous payez
une autoroute avec votre carte, que la carte d'identité n'est pas obligatoire etc... 
La tendance est à l'oublier et petit à petit laisser l'inaceptable s'intaller.


C'est un changement de paradigme important. Seul l'autorité jusdiciaire peut donner les moyens de faire la relation entre l'authentification et l'identification.",2015-10-10 13:31:46,55,16,3.0,0.0,1.0,0.0,0.0,0.30357142857142855,-1.0,-1.0
516,"Données marketing à des fins publicitaires.. C'est bien connu, les moteurs de recherches, les sociétés publiques ou privées revendent nos infromations à des organismes de marketing.


Cela ne pourra se faire sans l'avertissement et le consentement éclairé de l'Internaute.


Si un organimse diffuse des informations sans le consentement de l'Internaute, celui-ci pourra demander l'annulation de la démarche.


Si l'organisme marketing ne s'exécute pas, l'Internaute pourra saisir la CNIL ou un organisme qui pourrait être créé à cet effet.


La case et les caractères qui figurent dans certains documents et  nous demandant si l'on accepte de diffuser des données à des tiers devra être lisible et placée de manière visible. Auquel cas, la diffusion des informations sera réputée caduque et entraînera des sanctions pour les organismes.


Les organismes de marketing ou de sites comparatifs (compagnies d'assurance entre autres) ne devront plus demander l'adresse ni le téléphone de manière obligatoire. Si cela est avéré, le site s'exposera à des sanctions ou amendes.


 

Éléments de contexte
Explication de l'article :
Des organismes vendent et achètent des informations à notre insu. Cela dans le but de nous bourrer de publicités rarement désirées. Ou de nous proposer des affaires plus ou moins honnêtes.


Laissons le libre choix aux consommateurs ou Internautes que nous sommes de diffuser ou non ce que l'on veut diffuser.",2015-10-10 13:17:15,72,2,7.0,0.0,0.0,0.0,0.0,0.0410958904109589,-1.0,-1.0
513,"Donner la priorité aux logiciels libres et aux formats ouverts dans le service public national et local. Les services de l'État, administrations, établissements publics et entreprises du secteur public, les collectivités territoriales et leurs établissements publics donnent la priorité aux logiciels libres et aux formats ouverts lors du  développement, de l'achat ou de l'utilisation d'un système informatique.

 
Éléments de contexte
Explication de l'article :
Le logiciel libre est l'incarnation informatique de notre devise républicaine, « Liberté, Égalité, Fraternité ». Les logiciels libres, de part le fait qu'ils peuvent être vérifiés et améliorés par tous, sont une brique de base pour construire une informatique qui soit au service des utilisateurs, donc des citoyens, et non pas un outil pour ceux qui souhaitent les asservir.


Ils présentent également de nombreux avantages, indépendance technologique, interopérabilité, auditabilité du code, possibilité de redistribution… qui en font aujourd'hui un enjeu politique majeur.


Les formats ouverts et le logiciel libre partagent les même buts : être au service de chacun et garantir que les utilisateurs conserveront le contrôle de leurs données, tout en assurant la pérennité de ces mêmes données. Par l'utilisation de formats fermés ou privateurs, les institutions publiques favorisent les positions dominantes de certaines entreprises.


Face à la puissance économique des entreprises qui diffusent des logiciels privateurs, l'inaction n'est pas la bonne solution, car les forces en jeu sont trop dissymétriques. Il faut des politiques beaucoup plus volontaristes en matière de logiciels libres.


Le principe d'une priorité au logiciel libre a été consacré dans la loi en 2013 lors de l'adoption du projet de loi enseignement supérieur et recherche. Cette priorité donnée au logiciel libre concernant le service public de l'enseignement supérieur est une première étape qui doit se poursuivre et se généraliser par la mise en place d'une vraie politique publique en faveur du logiciel libre.


La démarche de priorité aux logiciels libres et aux formats ouverts ne doit pas se limiter aux seuls services de l'État : l'ensemble des services publics, de par leur role même, doivent également bénéficier des libertés qui sont offertes par les logiciels libres. Les citoyens ne peuvent pas être restreints dans leurs échanges avec les services publics par l'enfermement technologique.",2015-10-10 11:57:03,65,1,2321.0,3.0,3.0,17.0,3.0,0.030303030303030304,0.003010752688172043,0.2222222222222222
