proposal_id,proposal_text,creation_datetime,nb_entailed_proposals,nb_contradictory_proposals,nb_votes_for,nb_votes_mixed,nb_votes_against,nb_args_for,nb_args_against,controversiality_nli,controversiality_votes,controversiality_args
111a2f00-eff5-11e9-bb9d-0242ac110002,"FAIRE DES HEURES DE BENEVOLATS EN MILIEU ASSOCIATIF EN CONTRE PARTIE DU Revenu Universel d'Activité. Les beneficiaires du Revenu Universel d'Activité devraient faire plusieurs heures par mois de benevolat dans une association de leur choix et en fonction de leurs connaissances ( environnement, pauvreté, enfance, violence, cause animale.....).Cette condition donne tout son sens à notre systeme de solidarité, ne prend le travail de personne, ameliore la qualité de vie au quotidien de tous les citoyens et permet aux beneficiaires de cette aide de garder un lien social et pourquoi pas, permettre une réinsertion.",2019-10-16 11:12:00,30,40,2,0,3,0,1,0.7560975609756098,-1.0,-1.0
6293603c-efe8-11e9-bb9d-0242ac110002,LE REVENU DOIT ETRE INDIVIDUEL ET INDIVIDUALISE. Ce revenu doit être individuel et non par foyer afin de permettre un certaine indépendance pour les plus jeunes qui sont l'avenir de notre nation. ,2019-10-16 09:41:00,9,24,3,1,2,0,0,0.4,-1.0,-1.0
b46843dd-efe4-11e9-bb9d-0242ac110002,revenu universel activite. que ceux les plus pauvre et ceux qui sont sur le seul de pauvrete  meme ceux qui travail qui sont sur le seuil de pauvrete et plus de sans domicile fixe dans la rue tout le monde un toit et et tout le monde doit manger a leur faim ,2019-10-16 09:15:00,12,46,3,1,0,1,0,0.2765957446808511,-1.0,-1.0
fa740d19-efe3-11e9-bb9d-0242ac110002,"En cas de non recherche d'emploi pour le cas d'un chômeur, le versement du Revenu Universel d'Activité serai suspendu ou un travail compensatoire de quelques heures serait demandé sauf cas exceptionnels (handicap...). Il faudrait permettre à tout un chacun de bénéficier de cette allocation. Travailleur comme Chômeur. Cependant, afin de maintenant ce Revenu Universel d'Activité qui viendrait se cumuler à l'allocation chômage, une condition de recherche active d'emploi devrait être imposée. Dans le cas ou le bénéficiaire ne rechercherai pas activement un emploi, l'indemnité serait alors supprimée.",2019-10-16 09:10:00,27,37,3,1,2,1,2,0.7368421052631579,-1.0,-1.0
3d1e2459-ef9d-11e9-bb9d-0242ac110002,"comme les députée, pas de critère. la république , au plus haut niveau, verse des salaires sans demander des résultats ou des justificatifs, pourquoi en demander aux gens en difficultés ?",2019-10-16 00:43:00,7,132,3,0,1,0,0,0.06015037593984962,-1.0,-1.0
6dc4737b-ef9e-11e9-bb9d-0242ac110002,"comme les députés, il faut s'auto gérer. les députés ayant trouvé que leurs émoluments ne permettaient pas de vivre, ils se sont octroyé une augmentation ",,2,26,2,1,0,1,0,0.1111111111111111,-1.0,-1.0
bb2a85d9-ef9c-11e9-bb9d-0242ac110002,"pourquoi est ce honteux ou offensant de demander une contrepartie en échange d'un Revenu Universel d'Activité ???. pourquoi est ce honteux ou offensant de demander une contrepartie en échange d'un Revenu Universel d'Activité ???pourquoi quand on aborde ce sujet on nous traite d'esclavagiste? je lis certaines réponses et franchement je suis abasourdi par l'aplomd de certains qui prétendraient alors percevoir des alloc sans même donner quoique e soit en contrepartie ... je ne suis quand même pas le seul à le penser et le dire, ça me rassure !  certains prétendent 1300 € ... mais en échange de quoi ??? ",2019-10-16 00:40:00,9,30,3,1,4,2,3,0.3225806451612903,-1.0,-1.0
ada8bc19-ef78-11e9-bb9d-0242ac110002,"unique condition = citoyen Français. Plus d'usine à gaz avec des conditions pas respectées ou refusées à ceux qui en ont le plus besoin. On ne peut pas le donner à n'importe quel être humain, donc le seul critère, relativement simple, est la citoyenneté française. A 1000€, sur les 600 Miliards que cela représente, les 2/3 sont deja dépensées aujourd''hui en retraite, Revenu de Solidarité Active, Caisse d'Allocation Familiale etc. Le surplus de cotisation et une imposition plus progressive peuvent largement amener au bon niveau. Rappel : budget sécu ~500 Mard et budget état ~400 Mard",2019-10-15 20:22:00,24,27,2,2,2,1,1,0.8928571428571429,-1.0,-1.0
e8d795f7-ef60-11e9-bb9d-0242ac110002,"Travailleurs Indépendants : un calcul Mensuel. En matière d'aides sociales il est habituel de calculer les droits des bénéficiaires sur l'ensemble de leurs revenus de l'année précédente. Mais ce standard de calcul s'adapte mal à la situation des travailleurs indépendants - artisans, commerçants, auto-entrepreneurs, prestataires rémunérés en chèques emploi-services etc. En effet, ce n'est pas parce que l'un de ces travailleurs aura dépassé de quelques euros le plafond de revenus annuels d'éligibilité au Revenu Universel d'Activité qu'il sera en situation de se passer de toute aide sociale sur la totalité de l'année suivante (car le chocolatier ne perçoit pas chaque mois ce qu'il encaisse à Noël et à Pâques...)Il paraîtrait donc judicieux d'instaurer une dérogation dans la fréquence du calcul d'éligibilité pour cette catégorie de travailleurs qui représente une minorité du marché de l'emploi mais dont le concours est essentiel à la vie économique nationale. Très simplement : mettre à la disposition des indépendants une plateforme de mise à jour mensuelle de leurs revenus, cette déclaration servant de base à l'éligibilité au Revenu Universel d'Activité pour le mois suivant. Ce système n'aurait rien d'incongru puisque c'est déjà ainsi que fonctionnent les allocations-chômage, les chercheurs d'emploi déclarant chaque mois les revenus éventuels qu'ils ont pu tirer d'activités provisoires, et leurs prestations étant calculées en fonction de cela pour le mois suivant. ",2019-10-15 17:31:00,23,17,4,0,0,0,0,0.75,-1.0,-1.0
fda5c066-ef5f-11e9-bb9d-0242ac110002,"Une actualisation mensuelle. A l'heure actuelle, le versement de l'allocation du Revenu de Solidarité Active est accordé sur la base de déclarations trimestrielles de ressources. Cette périodicité, beaucoup trop longue  dans les conséquences qu'elle engendre, plonge de nombreux bénéficiaires dans la difficulté dès qu'il y a un changement de situation (reprise d'emploi de courte durée par exemple). Si on veut vraiment motiver les personnes il faut impérativement que ces déclarations soient mensuelles !!! C'est une condition FONDAMENTALE ",2019-10-15 17:25:00,16,25,3,1,1,1,0,0.6538461538461539,-1.0,-1.0
606df54f-ef5b-11e9-bb9d-0242ac110002,"Les conditions pour bénéficier du Revenu universel d'activité. Être françaisNe pas être sous tutelleSatisfaire les obligations d'accompagnement de retour à l'activité (cf proposition d'accompagnement des bénéficiaire du Revenu Universel d'Activité)Avoir plus de 18 ansNe pas percevoir de revenu d'activitéPour les étranger (il faut avoir travaillé au moins 5 ans sur le territoire français, et le Revenu Universel d'Activité ne peut excéder plus de 2 ans)",2019-10-15 16:52:00,11,37,4,0,4,1,0,0.3157894736842105,-1.0,-1.0
b2389cfe-ef52-11e9-bb9d-0242ac110002,"RUA pour l'autonomie des jeunes. Profiter de la mise en place d'un Revenu Universel d'Activité pour traiter la question de l'autonomie de la jeunesse. permettre a un jeune majeur de ne plus dépendre de ses parents ou des ses origines sociales pour choisir son destin. Bénéficier d'un capital jeune pour faire des études, voyager, apprendre, s'enrichir... ",2019-10-15 15:50:00,96,40,7,0,0,1,0,0.422680412371134,-1.0,-1.0
60d01362-ef1f-11e9-bb9d-0242ac110002,"EMPLOI DU PERSONNEL QUI TOUCHE LE RSA. OK pour l'aide financière mais avec contrepartie, quelques heures par semaine dans des hôpitaux, des écoles, là ou on manque de personnel. ",2019-10-15 09:42:00,7,51,1,0,4,1,0,0.15384615384615385,-1.0,-1.0
6af02c75-eebf-11e9-bb9d-0242ac110002,"Le conditionner à de l'insertion professionnelle, sociale ou insertion par la santé. Le Revenu Universel d'Activité devrait être versé dans l'objectif de rendre le bénéficiaire actif et tendre vers l'amélioration de sa situation. Il faudrait que les bénéficiaires s'engagent à mettre en place un plan d'action très concret (conseillé par des professionnels de l'insertion) pour faire évoluer positivement leur situation sur le plan de la santé, sur le plan social ou sur le plan de l'emploi. Ce plan d'action serait individualisé car adapté aux situations particulières de chacun et aurait une durée limitée dans le temps pour fixer une échéance. Les plans d'action pourraient se succéder afin de garantir le maintien du Revenu Universel d'Activité si besoin.",2019-10-14 22:15:00,42,47,2,1,2,1,0,0.8958333333333334,-1.0,-1.0
b0628bf3-eeb4-11e9-bb9d-0242ac110002,"Une instance unique pour gérer les revenus d'un foyer. Plutôt que d'obliger un contribuable à s'adresser à plusieurs organismes afin d'obtenir des prestations, les services des impôts devront, à partir de la connaissance de tous les revenus d'un foyer, faire déterminer par ces organismes les aides et prestations auxquels il aura droit. Ces services deviendront le point d'entrée et de contact unique d'un foyer (ou d'un contribuable).",2019-10-14 20:59:00,99,28,6,0,0,0,0,0.29,-1.0,-1.0
a281ea77-ee9f-11e9-bb9d-0242ac110002,"1 200 €. De la même façon que pour les impôts qui sont prélevés sur le salaire et les pensions, le Revenu Universel d'Activité devra être versé de façon automatique pour que le total atteigne 1200 €",2019-10-14 18:28:00,5,44,5,0,2,1,0,0.13333333333333333,-1.0,-1.0
afbcae40-ee97-11e9-bb9d-0242ac110002,"Eviter à la fois la pauvreté et l'inflation.. Pour ceux qui paient l'impôt sur le revenu: crédit d'impôts. Pour ceux qui ne paient pas (ou pas assez) l'impôt sur le revenu: coupons et/ou carte d'état à dépenser en loyer et consommations de première nécessité (nourriture/hygiène/etc.) - toutes les dépenses seraient donc vérifiables. Le but étant d'éviter d'une part que cet argent serve aux réseaux de stupéfiants / achats de téléviseurs / etc. et d'autre part qu'il serve à une augmentaion générale des prix. Possibilité d'ajuster certaines dépenses en fonction du nombre d'enfants à charge, dès le premier enfant et chaque enfant apportant le même avantage (directement sur ce système de carte, pas d'argent liquide distribué de manière incontrôlée).Un guichet unique, plus aucune autre allocation sociale (familiale, etc.)Les situations les plus problématiques d'un point de vue de santé (pour les dépenses spécialisées des handicapés par exemple) transférées à la sécurité sociale directement plutôt que de passer par un système d'allocations. Cela sous-entend que le revenu universel soit bien... universel !Possibilité de le déclencher à la majorité de l'individu (qui cesse dès lors d'influencer la somme reçue par ses parents).Le montant quant à lui devrait être évidemment largement inférieur au Salaire Minimum de Croissance et au dessus du seuil de pauvreté.Toute contribution à cette idée générale est la bienvenue. :)",2019-10-14 17:31:00,56,23,1,2,2,0,2,0.42105263157894735,-1.0,-1.0
b5267e08-ee89-11e9-bb9d-0242ac110002,Financement par des prélèvements sur les gros patrimoines et Une TVA majorée sur les produits de luxe. Remettre en place une taxation sur les gros patrimoines. Remettre en place une TVA majorée sur les produits de luxe.,2019-10-14 15:51:00,39,83,8,0,0,0,0,0.47619047619047616,-1.0,-1.0
8e56089c-ee84-11e9-bb9d-0242ac110002,"Un Revenu Universel d'Activité social. La mesure que je propose ici exclut d'emblée les autres que j'ai pu suggérer. Le Revenu Universel d'Activité engloberait l'AAH, mais, sans créer de l'inflation, c'est-à-dire en prenant les législations adéquates afin d'éviter ce risque d'inflation, il conviendrait de mettre le Revenu Universel d'Activité à 1500 euros, afin que tout le monde puisse enfin vivre décemment. Le Revenu Universel d'Activité ne s'inscrirait pas dans une logique anti-peuple comme on peut le voir trop souvent, mais au contraire, cette aide, aiderait réellement le peuple. C'est cela la responsabilité de l'état-qui semble bien trop souvent l'oublier-c'est de servir les intérêts du peuple, tant de manière collective qu'individuelle. A 18 ans, le jeune devra créer un compte bancaire si ce n'est pas déjà fait. Ensuite, la banque transmettrait les identités des nouveaux entrants à un organisme appartenant à l'état, qui, en retour, prendra les mesures nécessaires et dans les meilleurs délais, afin que le jeune puisse bénéficier de ce Revenu Universel d'Activité. Le système administratif créé devra être clair, simple, et facile à mettre en place ",,5,99,5,1,0,1,0,0.06,-1.0,-1.0
cbb964da-ee83-11e9-bb9d-0242ac110002,Aides au logement et Allocation Adulte Handicapé.. Que les personnes  handicapées  et retraités et de faible  revenus  aient droit à l Allocation Adulte Handicapé et à toucher  des aides au logement  ou à un complément  d Allocation Adulte Handicapé avec revenu d activité  en partie.,2019-10-14 15:09:00,106,43,7,0,0,1,0,0.411214953271028,-1.0,-1.0
50012fdc-ee83-11e9-bb9d-0242ac110002,Revenu. Prendre en compte  le revenu  individuel et du foyer.,2019-10-14 15:05:00,53,52,3,1,1,0,0,0.9814814814814815,-1.0,-1.0
0ccc6b92-ee7f-11e9-bb9d-0242ac110002,"Plafonner, diminuer ou supprimer les allocations familiales au dela de 3 ou 4 enfants.. Il n'est pas normal d'avoir 10 enfants dans notre société, surtout lorsqu'on n'a pas les moyens de les assumer. Alors, au dela de 3 ou 4 enfants, les allocations familiales devraient etre plafonnées, et même supprimées au delà d'un certain nombre. Certaines familles vivent sur ces allocs, et au détriment des enfants. Cela ne gênerait pas les familles aisées dont ce serait le choix, et qui auraient la possibilité d'assumer ce choix, mais éviterait les familles trop nombreuses vivant dans un trois pièces, au crochet de la société. Les naissances multiples (involontaires) devraient être exclues de ce dispositif.",2019-10-14 14:35:00,15,35,4,0,2,0,1,0.4444444444444444,-1.0,-1.0
caca8bb3-ee74-11e9-bb9d-0242ac110002,"Un montant pour chacun. Un montant défini par personne devrait lui permettre de sortir du seuil de pauvreté. Une personne, un montant. En plus de cela on considérera les personnes en difficulté comme ayant davantage de droit pour leur permettre de mieux vivre (situation de handicap, enfance en danger...)",2019-10-14 13:21:00,8,39,7,0,1,1,0,0.225,-1.0,-1.0
befd6578-ee5d-11e9-bb9d-0242ac110002,versement allocation logement. Il est important que les allocations logement puissent continuer à être versées directement au bailleur ou au propriétaire privé. En cas d'impayés du loyer ceux-ci ne perdent pas tout ce qui les rassure et facilite l'obtention d'un logement quand on a des petits revenus.,2019-10-14 10:36:00,3,36,6,0,0,2,0,0.10810810810810811,-1.0,-1.0
2a07b8a0-ee5d-11e9-bb9d-0242ac110002,"Augmenter les minimas sociaux. L'état a de l'argent mais l'utilise pour des travaux futiles et répressifs pour le citoyen, qu'il soit piéton, cycliste ou automobiliste. Il serait plus judicieux d'injecter cet argent dans la réindexation des minimas sociaux, et d'augmenter leur montant significativement. Du montant actuel du Revenu de Solidarité Active, on passerait à 1000 euros(net) L'aah, lui, serait alors fixé à 1300 euros(net). L'aah ne DOIT pas être inclus dans ce revenu. Ces montants paraissent utopistes : ils ne le sont pas en réalité, on voit beaucoup d'argent gaspillé dans des mesures abusives. Cette proposition s'inscrit bien évidemment dans le cadre du Revenu Universel d'Activité. ",2019-10-14 10:32:00,19,67,5,0,1,1,0,0.29411764705882354,-1.0,-1.0
e52bbd8e-ee53-11e9-bb9d-0242ac110002,"justifier de faibles revenus. la solution la plus simple me semble t il pour qu'on attribue le Revenu Universel d'Activité est de justifier de faibles revenus....RSA, petite pension de retraite, Allocation Adulte Handicapé, etc. ainsi que la difficulté à se loger mais l'un et l'autre sont liés. Pour les étudiants qui pourraient y avoir droit il faudrait alors qu'ils justifient que leurs familles ne puissent les aider financièrement parlant....ce qui je pense doit représenter une minorité quand on sait que 80% des étudiants de longue durée sont des enfants de gens aisés à très aisés. ",2019-10-14 09:26:00,9,40,2,0,3,0,1,0.24390243902439024,-1.0,-1.0
45d7fe01-edf3-11e9-bb9d-0242ac110002,"Donner 1000 euros à tous à partir de 18 ans. Pour ceux qui travaillent, le revenu du travail viendra s'ajouter.",2019-10-13 21:54:00,4,39,5,1,1,1,0,0.125,-1.0,-1.0
ed9f4dcd-edd2-11e9-bb9d-0242ac110002,"pour les étudiants nouvellement diplômés. ce n'est pas parce que les étudiants vivent chez leurs parents qu'ils ne doivent pas obtenir cette aide, et cette aide ne devrait pas tenir compte du RFR des parents dont l'enfant est rattaché ou pas.ça permet à l'étudiant en recherche d'emploi de vivre un peu mieux cette situation d'angoisse de la recherche du 1er emploi. ",2019-10-13 18:02:00,10,33,5,1,0,0,0,0.3235294117647059,-1.0,-1.0
ecdfdbf5-edcc-11e9-bb9d-0242ac110002,"PRENDRE EN COMPTE LE REVENU DE CHACUN ET NON DU COUPLE. Aujourd'hui pour certaines prestations les revenus pris en compte sont ceux du couple ou du foyer et de ce fait ils ont droit à moins d'aides, si on prend les revenus de chacun, chacun aura droit à ce qui lui revient suivant sa situationL'AAH pour un couple n'est pas l'addition de deux Allocation Adulte Handicapé pour personnes seules, et à 60 ans (mis d'office à la retraite) leurs revenus diminuent mais le handicap est toujours là .....et jusqu'à la fin",2019-10-13 17:20:00,17,112,9,1,0,2,0,0.1592920353982301,-1.0,-1.0
c815048f-edbe-11e9-bb9d-0242ac110002,La condition humaine devrait suffire. Remplissons simplement notre condition bénéficiaire: prouver notre existence légale devrait suffire.,2019-10-13 15:38:00,2,39,6,0,3,0,1,0.075,-1.0,-1.0
3f11b697-edbe-11e9-bb9d-0242ac110002,"Des aides en contrepartie d’un travail. Pour les personnes valides : Les aides ne devraient être versées qu’en échange d’un travail géré par l’Etat (nettoyer les bords des routes, protéger les passages piétons proches des écoles, aider les touristes dans les rues, planter des arbres, pédaler pour générer de l’électricité, etc). C’est le travail qui permet de responsabiliser une population. Donner une aide sans contrepartie isole  d’autant plus les personnes concernées et les rendent dépendantes du système. Pour les personnes handicapées : Si le handicap est important, une aide à hauteur du Salaire Minimum de Croissance devrait être envisagée et la prise en charge totale des frais médicaux. Mais la vérification des dossiers doit être béton pour éviter les fraudes. ",2019-10-13 15:34:00,19,27,3,0,5,3,3,0.7142857142857143,-1.0,-1.0
7839819f-edbb-11e9-bb9d-0242ac110002,"salaire à vie sans ruiner l'état (mais que les patrons n'apprécieront pas). toute personne dépourvue de travail sera obligée de travailler pour l'état,la commune,la communauté de commune ,des associations....avec un salaire équivalent au Salaire Minimum de Croissance. cela serait financé par l'assurance chomage (qui deviendrait au passage l'assurance travail) a hauteur de 42 milliards d'euros + le gain engendré par la disparition du Revenu de Solidarité Active et de la cmu soit environ 32 milliards d'euros + la baisse des aides par effet mécanique pouvant être estimé à 10 milliards d'euros +l'augmentation mecanique de l'impot sur le revenu et celui de la tva (environ 8 milliards d'euros). sachant qu'il y a environ 6 million de chomeurs que l'on multiplie par le Salaire Minimum de Croissance. on trouve une fouchette haute de 90 milliards d'euros financé donc par les 92 milliards trouvés ci dessus.",2019-10-13 15:15:00,45,72,3,1,2,0,0,0.6301369863013698,-1.0,-1.0
29193700-edb6-11e9-bb9d-0242ac110002,"un minimum décent pour les demandeurs d'emploi et retraités. Je pense qu'un minimum décent pour toute personne adulte au chômage ou à la retraite pourrait être versé. J'estime cette somme à environ 900 € éventuellement revalorisée en fonction de certains critères comme le logement ou autre. Concernant les demandeurs d'emploi il faudrait néanmoins qu'ils fassent preuve de bonne volonté dans leurs recherches, mais pour ceux qui préfèrent se la couler douce, leur signaler que cette prime pourrait leur être supprimée provisoirement durant le temps qu'ils se reprennent....une menace en quelque sorte. Pour les étudiants je suis plus réservé car grand nombre d'entre eux sont issus de familles aisées qui peuvent les aider. Mais dans le cas d'étudiants de condition modeste (avec preuves à l'appui) une aide pourrait également leur être apportée.",2019-10-13 14:37:00,17,44,3,1,1,3,0,0.4,-1.0,-1.0
becfbbe4-eda7-11e9-bb9d-0242ac110002,"Fin du droit automatique sans contrepartie. Cotiser avant de bénéficier,  une personne n'ayant jamais cotisé ne doit pas avoir de droits. Limiter à 3 ans  de suite les droits sociaux si une personne est en bonne santé et apte à travailler. Une carrière complète comme assisté social doit disparaître et les droits doivent être échangés contre des travaux d'intérêt général ",2019-10-13 12:53:00,10,147,3,0,6,0,0,0.07432432432432433,-1.0,-1.0
7455cc3a-ed9d-11e9-bb9d-0242ac110002,"Prendre en compte la diversité des réalités et des difficultés sociales des allocataires. Aujourd’hui les personnes en situation de richesse, bénéficient de mesures économiques sur mesure et adaptées à leurs intérêts et situations. La situation de pauvreté devrait offrir les mêmes privilèges. Il n’est pas équitable d’imposer des choix uniques, binaires et manichéens à des publics qui ont besoin d’options et de diversités de choix pour rebondir dans leur existence. Si le Ministère des Solidarités et de la Santé estime nécessaire que les revenus du foyer et les enfants à charge soient des critères de calcul nécessitant une consultation, il est déjà dans son devoir de concevoir et de développer des modes de calculs qui répondent aux attentes et besoins de tous les publics pauvres et de ne pas se soustraire à l’idée que l’on se fait de la simplification. La simplification des calculs n’est autre qu’un investissement dans la complexité de la vie. Il ne faut pas que les femmes battues soient conditionnées à la seule question de savoir si elles perçoivent plus ou moins que leur bourreau de mari. Ces femmes pour ne citer qu’elles, ont besoin d’un autre calcul pour vivre.",2019-10-13 11:40:00,124,69,5,1,1,1,1,0.56,-1.0,-1.0
1a467adf-ed9c-11e9-bb9d-0242ac110002,"Un revenu minimum de 18 à 62 ans. Pour toucher le Revenu universel d'activité, il faut avoir entre 18 et 62 ans, faire des études ou être sans travail ou à temps partiel ou employé au Salaire Minimum de Croissance ou être handicapé.",2019-10-13 11:30:00,53,43,4,2,1,1,1,0.8148148148148148,-1.0,-1.0
e955de24-ed8d-11e9-bb9d-0242ac110002,PRISE EN COMPTE DES ALLOCATIONS SPECIFIQUES DE LA VILLE DE PARIS. ALLOCATIONS PARTICULIERES DE LA VILLE DE PARIS A PRENDRE EN COMPTE DANS LE CALCUL DES REVENUS du R U A .Il y deux points qui devrait  entrer DANS LE CALCUL DES REVENUS du R U A  et étre pris en compte -particulierement-les allocations particulieres de la ville de PARIS - qui sont uniques en france  et spécifique a la ville de Paris .je m exprime :point 1)la ville de Paris octroi une aide au logement - suivant les ressources basses - aide de la ville de paris au maxi de 120 euros par mois suivant la compostion de la famille ainsi que diverses aides qui s ajoutent aux autres aides de la CAFCes aides sociales complémentairesn et spécifiques n'etant octroyeées que par la ville de PARIS et n existent nulle part en France ...ces aides complémenataires devraient donc rentrés en ligne de compte dans le calcul des revenus concernant le R U A .Ces aides spécifiques de la ville de Paris sont défiscalisés .Point 2 )le fait de ne pas prendre ces aides complémentaires spécifiques de la ville de Paris dans le calcul du R U A reviendrait a faire de la discrimination de la pauvreté par lieu de résidence .........................Paris offre des aides complementaire pour le logement et autres aides alors que la tout les autres citoyens francais en dehors du periférique n y ont pas droit ( car uniquement pour les parisiens ces aides sociales particulières )Ce point concernant les aides spécifiques de la ville de Paris mérite un approfondissement des législateurs du R U A   car l 'égalité des droits sociaux  pour le  R U A  doit concerner toute le territoire ,2019-10-13 09:48:00,33,7,2,1,1,1,2,0.23529411764705882,-1.0,-1.0
cb7896fc-ed84-11e9-bb9d-0242ac110002,"ALLOCATIONS PARTICULIERES  DE LA VILLE DE PARIS A PRENDRE EN COMPTE  DANS LE CALCUL DES REVENUS. Il y deux points qui me ne sont pas juste DANS LE CALCUL DES REVENUS qui devrait étre pris en compte   et particulierement les allocations particulieres  de la ville de PARIS  - qui sont uniques en france   .je m exprime : point 1)  la ville de Paris octroi une aide au logement - suivant les ressources basses - aide de la ville de paris au maxi de 120 euros par mois  suivant la compostion de la famille ainsi que diverses aides qui s ajoutent  aux autres aides de la 	CAFCes  aides sociales complémentairesn etant octroyeées que par la ville de PARIS et n existent nulle part  en France ... ces aides complémenataires  devraient donc rentrés en ligne de compte  dans le calcul des revenus  concernant le R U A .Point 2 ) le fait de ne pas prendre ces aides complémentaires spécifiques de la ville de Paris dans le calcul du R U A  reviendrait a faire de la  discrimination de la pauvreté par lieu de résidence .........................Paris offre des aides complementaire pour le logement et autres aides alors que la tout les autres  citoyens francais en dehors du periférique  n y ont pas droit  ( car uniquement pour les parisiens ces aides  sociales particulières )    Ce point concernant les aides de la ville de Paris  mérite  ""un debat "" au sein méme du débat  car l 'égalité ds droits sociaux  doit concerner toute la france ................ a suivre .... ",2019-10-13 08:43:00,42,9,5,1,0,1,0,0.23255813953488372,-1.0,-1.0
16b74026-ed83-11e9-bb9d-0242ac110002,"Conditions - 1400 euros net Revenu minimum universel. 1400 euros net a la majorité légale de manière automatique ou sur simple demande à votre mairie de résidence, revenu universel cumulable avec un salaire de manière réellement dégressive (pas de paliers, pas de fourchette de revenus), suppression de toutes les autres formes d'aide. non valable pour les personnes condamnées ou emprisonnées.",2019-10-13 08:31:00,7,146,2,0,2,0,0,0.05442176870748299,-1.0,-1.0
dbd6a6b2-ed80-11e9-bb9d-0242ac110002,Attribution grâce à la déclaration d'impôt. Toute aide sociale doit être accordée au moment de la déclaration des ressources et doit tenir compte des ressources déclarées.,2019-10-13 08:15:00,7,37,3,2,2,1,1,0.21052631578947367,-1.0,-1.0
8df178fa-ed38-11e9-bb9d-0242ac110002,Enfant à charge. Aujourd'hui la Caisse d'Allocation Familiale verse plus facilement à partir du 2ième enfant,,2,38,3,2,2,0,1,0.07692307692307693,-1.0,-1.0
c1057d9a-ed04-11e9-bb9d-0242ac110002,Conditions de ressources. Lrua doit tenir compte du revenu individuel de la personne concernée soit le salaire minimum brut,2019-10-12 17:27:00,2,50,1,2,3,1,1,0.058823529411764705,-1.0,-1.0
82ad2b56-ed03-11e9-bb9d-0242ac110002,Amour du travaille. Le riz doit prendre en compte les ressources du foyer fiscal mais ce serait bien d'encourager ceux qui travaille même partiellement ceux ci sont susceptibles de retrouvé un travaille à temps plein et donc sortir de ces aide sociale,2019-10-12 17:18:00,3,43,0,0,5,0,2,0.09090909090909091,-1.0,-1.0
6c4ca16e-ecf0-11e9-bb9d-0242ac110002,"ressources pour tous. pour les plus de 18 ans, le Revenu Universel d'Activité devra permettre a chaque individu d'obtenir des revenus équivalent a un Salaire Minimum de Croissance.(smic calculé en fonction du coup de la vie) en incluant les disparités de loyer, en considérant qu'un pret immobilier est un loyer , sans tenir compte des pensions alimentaires données par le conjoint en cas de divorces. Pour les personnes en age de travailler, sans handicap et sans emploi une contre partie  de type bénévolat  dans une assos devra être nécessaire. pour les enfants des la naissance un forfait du Revenu Universel d'Activité devra être versé sur un compte spécifique qui sera bloqué jusqu'a sa majorité , sauf en cas d'émancipation , ou d'entrée dans la vie active , dans ces deux cas le jeune devra avoir des revenus équivalent au Salaire Minimum de Croissance.12/10/2019 15:01",,27,31,3,0,3,1,0,0.875,-1.0,-1.0
47c8ecb1-ecca-11e9-bb9d-0242ac110002,"Avoir 18 ans. Avoir 18 ans, ou bien être mère ou père mineur. Vivre en France au moins six mois de l'année, Être citoyen français. Et ce revenu vous revient jusqu'à votre décès.",2019-10-12 10:28:00,5,34,2,0,2,0,0,0.17142857142857143,-1.0,-1.0
428b88c5-ecc4-11e9-bb9d-0242ac110002,"NON à la fusion de l'AAH avec le Revenu Universel d'Activité. Les gens bénéficiant de l'AAH ont des situations bien particulières, parfois les empêchant de bosser à vie. L'AAH doit rester en dehors de tout ça, ce n'est pas une aide comme les autres, elle est déjà bien en dessous du seuil de pauvreté et doit continuée à être revalorisée individuellement.",2019-10-12 09:45:00,19,96,3,2,2,0,0,0.20618556701030927,-1.0,-1.0
518e7166-ecbd-11e9-bb9d-0242ac110002,"Le peuple pour le peuple. Tout français, en dessous d'un niveau de vie, j'estime personnellement qu'en dessous de 3000 € environ pourrait être bien. Je pense que les salaires au dessus n'en ont pas besoin. Mais dans revenu universel, il y a ""universel"" alors je coince.  Et cela va-t-il faire monter le cout de la vie ? Je ne suis pas économiste. ",2019-10-12 08:55:00,12,25,1,4,1,1,1,0.5,-1.0,-1.0
325127d4-ecbd-11e9-bb9d-0242ac110002,UNIVERSALITE. un revenu donné à chaque citoyen dès sa naissance auquel s'ajoutera une allocation en cas de handicap,2019-10-12 08:54:00,3,82,5,0,1,0,0,0.04819277108433735,-1.0,-1.0
